Gene name,RPKM  Jeko 
BCO2,0.305224
SEMA3C,0
IGFALS,0.00527162
LOC644936,0.0811528
DOK5,0.331851
NAT16,0.0298036
LINC00260,0.304743
TUB,0.157778
NAALAD2,0.305982
IFNA2,0
LOC100616530,0
SORBS2,0.0327099
HS6ST3,0
FBXO27,0.0136127
OR2T10,0
PPFIA4,0.112271
MRS2P2,0.324642
LOC100506433,0.107819
CATSPERG,0.0533807
ITGB1BP3,0
AQP8,0
ADAMTS14,0.00755415
TRH,0
WDR78,0
BOK,0.0360756
CKLF-CMTM1,0
C8orf31,0.144481
GLT8D2,0
AMY1A,0
C16orf96,0.0575273
GFRA2,0
LOC653075,0.360041
FAM24B-CUZD1,0.48993
LGALS9B,0
FLJ37035,0.24438
SYNPO2L,0.210742
C14orf176,0
KCNJ1,0.322712
C22orf26,0.234789
LOC441242,0.085135
TMEM150B,0.0300067
PPP1R2P3,0.0680318
ARAP3,0
SLC1A7,0
NEGR1,0.718361
RASIP1,0.0555144
TCF7L1,0.079636
LY6G6D,0
LOC80054,0.0549294
LOC100272216,0.0583131
TPBG,0
PCDHB10,0.022521
TEX29,0
HSD11B2,0.0539585
POU5F1B,0.0346399
GPR31,0.069101
SIGLEC12,0.6205
C2orf16,0.279029
FGF13,0
VWA1,0.0389525
LRRC4B,0.184199
CASKIN2,0
MRVI1,0
ZNF157,0.689859
TGM3,0
CCDC149,0.0380442
KLHL4,0
CATSPER1,0
LOC100268168,0.314055
ADAMDEC1,0
CES5A,0
C17orf64,0.0249098
CCIN,0.0335627
HOXB9,0
FOXA3,1.68605
MYH11,0
AKR7A2P1,0.0388195
CTTNBP2,0
CYSLTR2,0
LOC646999,0.20989
KRT19,0
FAM218A,0
C1orf187,0.301371
ST6GALNAC1,0
SUMO1P3,0.150878
C2orf72,0.0288367
SLCO1A2,0
S100A14,0
MFAP2,0.0361759
ALOX12B,0.109184
SEPT7L,0.0661804
HES2,0
C1QTNF1,0.0360123
PRR19,0
IGSF9,0.492603
CXCR6,0.0799092
SPAG6,0.363808
CHRFAM7A,0.10672
INHBA,0.0110028
DCAF4L1,0.194761
CTNNA2,0
RAB40A,0.531617
HSPB9,0.136999
GRM2,0
GFPT2,0.082132
PTGDR,0
MAGEA3,0.0134027
GPD1,0.0639204
SDK1,0.0983339
AVIL,0
ZFHX2,0.0535943
SEMA3A,0
LYNX1,0
TFAP2B,0
LINC00461,0
MCC,0
C1orf116,0.0152053
CCDC17,0.00572612
ABLIM3,0
ST8SIA6,0
PRSS12,0.0215353
LRRN3,0
LOC100506035,0
PTCHD2,0.387957
C8orf84,0.046068
ZFP57,0
KIAA1875,0.0133448
DNM3,0.0732535
ARMCX1,0
HDC,0
LINC00246B,0.129492
LOC100129046,0.745364
C7,0
EFNA2,0
PA2G4P4,0.163116
SPDYE6,0.236702
MGC16121,0.308266
TSPY26P,0.0710719
PFKFB1,0.462348
ZDHHC11,0.0075774
LAMB2,0
FCGR1C,0
FAM186B,0.325605
RNF207,0
SH3GL1P1,0.0671978
C4A,0.00709837
C2orf65,0.0240358
TMPRSS6,0.00419151
TJP3,0.166351
LOC100499484,0
PDGFB,0
TRIM74,0.0312157
LGALS9C,0
PNMA3,0.00808843
FLJ41278,0
MOCS1,0.0617648
IL23R,0.143534
WBP2NL,0.497382
LEPREL2,0.00789169
UGT2A3,0
SPRR2D,0
C11orf45,0.255518
GOLGA6L5,0.210983
PRRX1,0.0109547
RPL3L,0.0203527
EVC,0
TARM1,0
NAT8B,0
HOXA9,0
LOC339524,0.276751
LOC441666,0
IL17REL,0.0299274
LOC338817,0.204701
MN1,0
PYY2,0
IL17C,0.0428466
FAM194A,0.228823
GHR,0
ZNF80,0.0357235
KCNK9,0
ATP13A4,0.229476
NPR3,0.0109379
NKPD1,0.0806931
PCYT1B,1.17312
ZNF221,0
LOC100507567,0
PPARG,0
FAM57B,0.0332565
UBE2MP1,0
KCNJ2,0
SAMD15,0.362455
LOC147646,0.0220657
SPDEF,0.0137067
FAM215A,0.464807
TMED7-TICAM2,0.559831
ZNF114,0.0303233
IGFBP5,0.00348177
KCNC2,3.13724
CCDC3,0.00671565
CAV2,0.102322
LOC100379224,0.252056
ARMCX5-GPRASP2,0.0184168
LOC100130992,0.356448
NME5,0.34305
CACNA1D,0.00812306
WNT4,0
CYP4F2,0.0510014
FAM19A2,0.0532871
ENPP5,0.814286
ELOVL3,0.603339
LOC645434,0.418701
CFB,0.00850124
TM4SF1,0
LOC440704,0
LOC100134317,0.047598
AVP,0
ADCY4,0.0106774
FRMPD2,0
VSIG10,0.118859
FAM135B,0
OR2A7,0
CA14,0.274214
SPEF2,0.0723958
LRP12,0
OR7E12P,3.20871
SLC16A2,0
SBK2,1.14126
GIPC3,0.0107293
ADAM29,0.390565
HOXC10,0.992059
CALHM3,0
ZMYND15,0.0578638
PCDHGA11,0
LOC100129931,0
LCT,0.655767
VEPH1,0
SFTA2,0
BAALC,0.0170343
C4orf36,0.189819
SUGT1P1,0
FAM167B,0.0152632
GJB1,0
GPX2,0.125541
GLTPD2,0.109526
KCNE2,0.116669
CLEC4C,0.0334917
LOC348761,0.0590183
COL5A2,0.155304
ALOX12P2,0.0616819
MST1P9,0.0705016
RPGRIP1,0.288181
TMEM151A,0.0240829
MMP2,0
SYCE1L,0
OR51B5,0
CDH26,0
DHRS2,0.0893773
CNIH3,0.0709335
C1orf101,0.175297
KIR2DL3,0
MAB21L1,0.0108817
C2orf77,0.701835
LINC00310,0
FGF2,0
RNF224,0.0619001
FBXL22,0.823988
PRDM5,0
ABCC6,0.00334435
LOC646214,0.3515
CILP2,0.0627933
CDC42BPA,0
ZSWIM5,0.00725218
C19orf26,0.143116
HPD,0.0127682
COL6A3,0.100614
RAG2,0.123209
LOC399753,0.541286
GJB2,0
FBXL13,0.289021
MPL,0.0486006
CDKN2B-AS1,0.734884
LOC441454,0.89088
C9orf24,0.19303
ZNF300,0.0172854
TTN,0.0842999
SLC25A27,0.245429
KGFLP2,0.481707
ANGPTL2,0.367203
ISLR,0.00835704
SNX7,0
MUC20,0.0181933
ZNF890P,0.23022
C9orf163,0.098547
FXYD3,0
LOC723809,0
LOC642236,0.123553
CLDND2,0.015558
TEKT2,0.135481
ZNF727,0.525521
PKDCC,0
HECW2,0.0272622
REP15,0
HAP1,0.189021
LOC388849,0.296293
TRIM6,0
EGFEM1P,0
SH3RF3,0
DOC2GP,0
C2orf27A,0.481965
MYO18B,0.00191819
COL4A6,0
L1TD1,0
LSAMP,0.012499
SOX30,0.775021
CCDC153,0
SNORA5B,0
LOC100286844,0
SLC23A3,0.0667396
EMR4P,0
SLC5A10,0
ZNF483,0
MYO1B,0.0325664
PABPC3,0.150825
KLK15,0
PPP2R2B,0
LOC100134868,0.26547
GPR171,0
TSKS,0.980459
HOXA11-AS,0.316326
WFDC1,0
TTTY14,0
CCDC144NL,3.37351
NKAIN4,0.0478522
DMRT2,2.10122
ZNF540,0.15113
FMO1,0.684315
CHRM3,0
NACAD,0.0208858
C2orf55,0.0202242
RPL19P12,0.324669
RHBDL3,0
TEX12,0.745771
TAC3,0
TMEM139,0.733764
TMEM45A,0
COL27A1,0.175892
IL17RE,0.0615648
SLC24A5,0
NR1I2,0.0738399
HSD11B1,0
HAL,0.0332071
ASAH2B,0.0743447
DNAJB13,0.0712559
NOXO1,0.10903
ANKRD30BL,0
GNN,0.268464
FOXA2,0
OTOA,0.0702607
DLEU2L,0
SIRPD,0
APOA1,0
AKR7L,0.18332
TPH1,0.225185
SGMS2,0.0345632
C9orf125,0.011178
SVOP,0
IQCA1,0.563499
BCAS1,0.207111
LHX4,0.177087
SLC25A18,1.75563
MAGI1,0.286207
C6orf123,0.241483
TBX22,0.0838969
MAP7,0.00756093
ZMYND12,0.0664573
SAMD12-AS1,0
ROBO3,0
KCNK17,0
ZNF471,0.524536
CACNA1F,0.0329768
GATSL2,0.388328
DOCK5,0
UGT2B15,0
SYTL4,0
LOC283194,0.291237
MBOAT4,0
SPINK4,0
DBIL5P,0.182651
LYPD1,0.199375
DPYSL4,0.116864
LINC00235,0.205135
WNT11,0.19312
OLIG1,0
GNAI1,0
TAL2,0.25667
SEMA3B,0.0518654
SERPINA11,0
LOC100133612,0.248965
CAMK2B,0.337685
SLC38A4,0
NUAK1,0.00391051
RAB25,0.0221726
LOC643669,0.0235445
TRIM55,1.32061
EDARADD,0.104556
TUBA3D,0.452796
LOC339894,0.277345
C1orf189,0.194531
FAM196A,3.67266
NHLH1,0.0643225
TFCP2L1,0.104987
STRA6,0
ZNF503-AS1,0.0459506
SCGB1B2P,0.13784
C16orf79,0
LOC440600,0.179875
SLC22A31,0.0761072
GREB1,0.251356
GRM4,0.178949
ODF1,0
PLAC8L1,0
ZNF717,0.148161
RND2,0.324139
WASH5P,0
WDFY3,0.00330471
AGAP9,0.051559
PCDHGC4,3.13155
C15orf59,0
LOC100129269,0
TAS2R5,0
LCA5,0
TNNT3,0
SOX15,0
CG030,0.315125
PCDHGB7,0
ASB12,0.281655
CRHBP,0
ZNF396,0.564014
C19orf46,0
ZNF774,0.456071
FAS-AS1,0
ZNF491,0.974377
LOC100499467,0.262888
TMEM17,0.0866602
GPR25,0
SLC22A20,0.110744
LOC100506012,0.116003
CXCL17,0
TCTE1,0.010311
UNC5C,0
CDKL5,0.0853327
KCNRG,0
LOC284648,0.167269
BEND7,0.905666
FTH1P3,0.542509
LOC256880,0.203868
NANOS3,0.130965
ALDH1L2,0.0153071
PLEKHH1,0.532895
LOC400685,0.161213
ANKRD24,0.0619358
PPY,0
LOC100507178,0
KLF15,1.29422
C2CD4C,0.0522044
LOC441461,0
LOC100288123,0
PLA2G2C,0
PNMT,0.00787663
ANKRD19P,0.533492
OMG,0
ZPBP2,0.0308504
SOX5,0.0943977
SNORA29,0
TMEM191B,0.0955947
LINC00264,0.134853
LOC375295,0
CHRD,0.208415
MSL3P1,0.0233435
TEAD3,1.91125
OSTN,0
RNF217,0
TTC39A,0
ILDR2,0.205853
TOP1P1,0.342182
BREA2,0.0241477
OXGR1,2.08175
DTNA,0
TEKT4,0
LOC100507053,0.248185
TMEM132B,0.544237
CLEC3B,0.0210468
BNIPL,0.0538865
HS3ST3A1,0
RPL23P8,0
GLUD2,0.131576
C12orf59,0.0170362
REEP1,0.674396
C1orf150,0
PDE8B,0.285801
TIMP3,0
TACR2,0
PTPN13,0
AK5,0.0169945
S1PR3,0.290402
CTAGE7P,0.149758
FLJ30403,0.156886
RPH3A,0
OLFML3,0.0280362
RSPH4A,0.0308011
ENDOU,0.468932
TMTC1,0
ADAMTSL5,0.038528
GALNT5,0
SLC5A12,0
MYH3,0.0954332
CLDN18,0
LOC150197,0.260685
LINGO1,0.0127893
BMP5,0
SPEG,0.0648345
TMEM151B,0.136834
PRRT2,0.368498
PPAN-P2RY11,0
EMX1,0.0693887
MPV17L,1.2087
PLEKHG5,0.184268
PLCH1,0.148323
CITED1,0.141706
PEX5L,0.0807203
FAM22A,0.162882
SLC5A11,0.19171
MEIS1,1.23676
VSIG1,0
CYP2D6,0.124112
TREML3,0
SRGAP3,0.141799
C20orf118,0
PRSS53,0
EVPL,0.0800017
TLR5,0.0249892
ANKRD20A5P,0.334485
EFCAB9,0.177789
RUFY4,0
RPL31P11,0
RHBDF1,0.0928972
CHRNA10,0.0800581
NTF3,2.14819
CRYBB1,0.393116
FAM22G,1.52075
ARL2-SNX15,0
FAM20A,0
PIPOX,0.293612
LOC148696,0.130969
MT1L,0
CCL19,0
LOC158572,0.23791
PAX2,0.307015
ANKRD22,0
GXYLT2,0.0139238
C15orf52,0.0761976
SLC25A41,0.102325
REREP3,0
TEX21P,0.241392
HSPB6,0
MICALCL,0
STEAP4,0.0192622
LYVE1,0
ANO7,0.0283489
ENPP3,0
RGNEF,0.00496459
WTIP,0.0296334
TMPRSS9,0
HLA-DPB2,0.67443
ELOVL7,0.0423664
BCL2L15,0.191979
GABRR2,0.315042
AFAP1L2,0.622881
CCDC114,0.102472
IGF1,0
XKRX,0.0154629
KIR2DL1,0
GPR128,0.0243823
ALDH1A3,0.538846
ANGPTL4,0.0711515
SHOX2,0.461191
PDE5A,0
SLC7A8,0.289889
LOC143188,0.565465
PLAT,0.175633
PYGO1,0
TMEM200A,0
USP32P2,0.0446383
LOC100130522,0.416211
SLC34A2,0
ALDH3A1,0.105706
OR2T3,0
DOC2B,0
SPOCK1,0
DES,0
CAPN9,0.298458
SPATA6,0
NAALADL2,0
RGPD1,0.0201181
CCDC110,1.00752
LOC401127,0.293296
C9orf129,0.0104972
ULK4P1,0.323539
KHDC1L,0
FBN2,0
IRGM,0.0244576
ZNF442,0.141162
GYG2,0
MPPED2,0.629681
KCNAB1,0.0352198
EDIL3,0
GPR158,1.41138
SYNGR4,0.0794578
WSCD1,1.56759
CRYBB2,0
PFN4,0.461806
MS4A6E,0
INA,0.1485
PRRT1,0.0560781
BDAG1,0.157152
GJA3,0.0759602
KIF19,0.00559865
FLJ23867,0
TLL2,0.294037
DLC1,0
CCDC39,0.22976
F2RL3,0.0103061
KIAA1614,0.23009
MGP,0
FBLIM1,0.0183693
LRRIQ4,0.153302
RAPH1,0.0358845
GPR137C,0.525356
FBLN7,0.0325906
ANKRD29,0
LOC100288911,0
LOC100129858,0.539782
LOC338739,0.894352
SCG3,0
IGFBP6,0.0123835
SUSD4,0
DDR2,0.0232423
PYY,0
GRIK1-AS2,0
TMC4,0.0637385
HOXA3,0.431549
ART4,0
PCDHGB1,0
LOC100129722,0.082172
ZNF492,0.0197889
AKAP3,0.213975
GPC5,0
GSTM3,0
TOM1L1,0
S100A5,0.187492
GPRC5D,0
MORN3,0.185363
MTUS1,0.0826072
LOC100506305,0.0284727
LOC441204,0.214174
DSC3,0
GRIK4,0.00727536
DSCAML1,0
DDO,0
KLRC4-KLRK1,2.1925
IGF2,0.00269071
DSC2,0
CDH2,0.0170081
PSORS1C3,0
IL20RB,0.0973907
RLN2,0
DACH1,0
LOC647946,0
NEUROG2,0.0736395
BRWD1-IT2,0.358387
LOC100134368,0.1306
PPP1R14C,0.0098282
RASAL2,0.192407
C12orf53,0.861854
LOC100506124,0.394302
RNF165,0
C2orf82,0.0815148
HTR7,0.073528
LRRC39,0
DKFZP686I15217,0.0570189
UBE2Q2P3,0.142206
SCG5,0.456198
TBC1D8B,0.0670457
C1QTNF3-AMACR,0
LOC100505695,0.224747
C11orf93,0.0725575
HSD17B13,0.193274
APOL4,0
SLC52A1,0.0254317
LINC00312,0.435489
PRRX2,0
LINC00441,0.563011
FLJ42351,0.0767912
SCN2A,4.48725
C1orf182,0.158768
SDC2,0
BCRP3,0.0946603
OR4C6,0
LOC392364,0
GAD1,0
SPATC1,0.00715239
CCNB3,0.62173
LRP2BP,2.24563
BEGAIN,0.105136
TNIP3,0
TTLL7,0.206457
UBAC2-AS1,0
SLC35F4,0
C10orf25,4.82455
SNORA39,0
AXL,0.176025
RAET1K,0.0595083
CSPG4,0.0386
SUCNR1,0
CCR8,0
ADAMTS7,0.459007
ADAM11,0.106578
SIGLECP3,0.795804
AKAP6,0.0168384
ALDH3B2,0.0521938
TYRP1,0.0200442
RUNDC3B,0
SCARA5,1.66228
DNAJC28,0.23407
DCHS2,0.00505896
RBP5,0.0527928
CREB3L1,0.356236
SLC26A4,0.0209533
GJC2,0.0905429
C15orf27,0.14806
RXFP4,0.484912
LOC283693,0.256493
ME3,0.00933283
TPD52L1,0.101295
LOC257358,0.140272
PAPSS2,0.00797326
MAPT,0.411517
RIBC1,0.327597
OLFM1,0
PCDH10,0.00385574
FILIP1,0.0476352
LOC100130691,0.280934
TNFRSF6B,0
LOC100507582,0.303916
GDF9,0.494164
ASTL,0
MURC,1.30345
PRCD,0.0398815
LOC283683,0.053226
AGR2,1.6077
FOXI2,0
LRRC69,0.262816
LOC100131434,0.175771
LRRC38,2.64234
LOC730102,0
DNM1,0.221536
RPS26P11,0.0840443
LOC100288198,0
SLC30A3,0.12988
EPHA3,0.0204132
C19orf35,0.0268843
TFAP2A,0.562168
LOC285540,0.492885
CHRNA7,0.039888
PLAC2,0.0797677
ZNF683,0
ATP10A,0.176217
GPR17,0
RTN4RL1,0.556773
LGALS14,0
FAM66B,0.0277602
KCNJ15,0
ANO5,0.0105551
SLC16A9,0
AKAP12,0.00747899
LOC340037,0.292035
CPT1C,0.201716
ADAMTS2,0.0608487
VWF,0.0155011
GALNT9,0
C1orf172,0.264986
LOC100506688,0.734286
GRAPL,0.0620695
FAM151B,0
ETV3L,0
LOC643802,0
PPIC,0
C1orf61,0.298303
AOC3,0.0235993
ENPP7,0.156613
IL9R,0
PLAC1,0.244341
KCNMB2,0.0983002
RAB26,0.236499
UBE2Q2P1,0.275249
NXF3,0
LOC100506585,0
RBFOX3,0.405984
IL17D,0.592704
KCNH4,0.0481652
LOC100652846,0.139902
SPAG8,0.603998
ETV2,0.0542642
LOC100506314,0
UGT3A2,0
FBXO24,0.278128
NEDD8-MDP1,0
ADORA3,0.464302
ENHO,0.597081
SP7,0.0154708
OSBPL6,0.0572002
LOC100505633,0
TRNP1,0.402169
FSCN2,0.0536295
LOC285626,0
C6orf163,0.501344
FCRL4,0
CCL7,0
TNFSF15,0
ANKRD18A,0.014242
LOC389247,0.716418
LOC645431,0
CD1A,0
LOC727849,0.2126805
LIPN,0
BAI1,0.00305343
CYP2C8,0
FLJ40852,0.725594
RAB3B,0
ST13P4,0.742738
FAM66D,0.209535
LOC728723,0.131041
HUNK,2.64193
LOC100132832,0.240744
INCA1,0.154571
T,0.021338
KL,0.032234
LOC284440,0.234981
BBS5,0
ZNF625,0
ABCA13,0
TMEM40,0
KIAA0895,0
RGS20,0
CACNA2D2,0.730673
RDH16,0.0493964
LOC400680,1.71002
MCF2L-AS1,0.0841289
LMTK3,0.0684949
DGKB,0.0107689
SLIT2,0.0435177
NRP1,0.0140565
SUSD2,0.0583456
TRIM9,0.197953
FAM132A,0.0204637
TAS2R14,0.11693
LEPREL1,0
SAA2,0.0500864
ELK2AP,0.0456005
KIAA1161,0.943661
CPS1,0.0365512
C1QL3,0.0116441
AACSP1,5.25269
C19orf33,0
LOC100507341,0
MARK1,0
LOC643770,0.314745
C7orf53,0.145205
LOC100131094,1.37538
SLC16A10,0.568577
CGA,0
PDGFD,0
HHLA2,0.0972808
TIGD4,1.35098
B4GALNT3,1.72876
CAPN14,0.276025
IFITM5,0.812961
CBY3,0
OTUB2,0.103111
ESRRG,0.016555
FAM86B1,2.67493
KCNIP4,0.636915
LOC284581,0
GTF2IP1,0.426606
LOC100272228,0.0606434
KCNG1,0
CGN,0.63461
PRLR,0
SLC17A7,0.265717
BCL2L14,0.0249773
KBTBD3,0
LGR6,0.0395299
CXCL5,0
PSPN,0.0533788
SPIRE2,0.132955
INHBC,0.713852
MLLT10P1,0
GOLGA7B,2.34605
PAX9,0
MKRN9P,0
NNMT,0
FAM86FP,0.399783
MITF,0
IGFBP3,0
H19,0.39356
GNAS-AS1,0.912099
IDI2,0
KIR3DX1,0.0355043
CDKN2B,0.176451
SLC26A1,0.340969
CYGB,0.0431979
NCR2,0
SCARNA8,0
CCDC62,0.408866
MAGEA1,0
CRB2,0.470037
COL5A1,0.0664414
TTC22,0.020423
NRG1,0.0311923
ATP8B3,0.165836
C1orf227,0
ACSM1,0.0857168
KIAA0825,0.903931
S100A3,0.0997235
LOC284551,1.1985
STX1B,0.744172
SLC6A4,0.0129644
CN5H6.4,0.41542
C1orf21,0.0429709
LTBP2,0.508993
TANC1,0
PTPRU,0.256902
DLX2,0.159734
HMX2,3.37981
ADARB2,0.115349
STAR,1.69235
MYOM1,0.356655
CXCL9,0
SYNM,0.0435625
DEPDC7,0.0242128
SEMA3D,0
RHOD,0
DPYSL5,0.790384
LOC100506023,0.566029
CD163L1,0.00699145
LOC100507433,0.0674419
FSIP1,0.67498
NPHP1,0.398076
C8ORFK29,0.0182259
KCNE1L,0.0623189
FAM66A,0.931213
HRASLS2,0
AK7,0.848488
CBLN2,0
LINC00176,0.038208
TTC36,0.376688
LOC728537,0
ROCK1P1,0.402034
CMKLR1,0
LRRTM4,0
LOC100499227,1.337
RAB42,0.656127
ZNF878,1.76766
SH3BGRL2,0
GNRH1,0.0396312
RBMS3,0
GPR176,1.40036
HNF1A,0.412806
PDGFC,0
LOH12CR2,0.300183
KLRC1,0
BMP8A,0.0134424
DUSP19,0.569912
BTNL8,0.186863
ZMYND10,0.184438
LOC730227,0.182046
CD34,0
TF,0.00992633
CEL,0.088895
SNORA15,0
LOC100130301,0
C14orf182,0.0135431
LOC144486,0.433699
MARVELD2,0
RYR1,0.0525453
CCL25,0.263288
LOC100505666,0.526129
PCDHGA12,0
ESR1,0.554199
SLC14A2,0.22902
HHIP,0
LGALS4,0
NBPF11,0.263852
CCDC102B,0.377532
ITGB4,0.202166
HPGD,0
CACHD1,0.0214417
ANXA2P2,0
SLCO2B1,0
HCG22,0
MRAS,0
UBAP1L,0.0685761
KCNJ3,0.0149521
AKR7A3,0.0950135
NAGS,0.0706423
HES7,0.0321921
PRTG,2.05886
CRTAM,0
IGSF22,0
MMP15,1.40386
MUC15,0
BHLHE22,0
CCL23,0
EFR3B,0.606439
LOXL2,0.199575
RADIL,1.76496
SEMA3G,1.44948
TMEM98,1.58707
LOC100505715,0.114997
ZNF365,0.0082567
CHAD,0.151601
AGBL2,0.127231
FAM90A1,0.0533868
KLF14,0.0235447
C3orf67,0
AIF1L,0.301455
HPCAL4,0.0563939
INTS4L1,0
SEZ6L2,1.05802
NLRP12,0.0141776
VWA7,0.0265909
MYT1,0.611433
ETV7,0.082129
PCDHGB3,0
P2RY1,0
ASB9,0
DUSP13,0.0269692
CNTNAP2,0.0363825
VENTX,0.0230907
XPNPEP2,0.339313
ALOX15,0.00777406
FLJ38109,0.179737
LOC100505865,0.264254
4-Sep,0.464936
ARHGEF37,0
GRHL1,0.189594
S100A2,0.0889716
NEURL,0.0603654
SH2D5,0.172198
MYOF,0.152155
LUM,0
LOC728377,0.130331
LINC00471,0.149823
ZNF286B,0.190435
LINC00239,0
BEST4,0.0696113
NRG2,0.123772
ADC,0.652016
SERPIND1,0.75351
USP32P1,0
LOC79015,0.172102
AMDHD1,0.487298
SLC5A5,0.0173819
EMR3,0
ANKRD53,0.0704022
ZNF311,0.951092
LOC100130093,0
C21orf63,0
PLLP,0.228794
HMCN1,0.00772507
IL22RA1,0.274623
MSANTD1,0.00660177
SLC8A1,0.270556
FCGR1B,0
SYDE2,0
CATSPER3,0.436453
BDNF,0.0134211
LRRN2,0
CBR3-AS1,0.735164
PDZD2,4.91966
LOC645249,2.00489
KIF5A,4.56616
TSPAN18,0
LOC344595,0.240175
LOC100507557,0.758338
COL8A2,0.0520305
C11orf92,0.100168
ANXA9,0.261631
CCR9,0.632315
SPNS2,0
THAP10,0
AGAP7,0.140043
FMN1,0.757459
PROS1,0
STON1,0.357161
CYP2S1,0
TPTEP1,0
ATP9A,0.024716
C1S,0.186219
FMO5,0.782291
TMEM27,0.70266
GSC,0
1/2-SBSRNA4,0
LOC100507062,0.575411
CHST3,0.704216
BVES,1.60512
ZNF354C,0.0237982
C12orf54,0
ROPN1L,0
ERG,0
BTN2A3P,0.0447422
LOC143666,0.381194
PURG,0
GPR161,0
EML1,3.87181
SYCE3,0.149597
LPPR1,0
LINC00478,0.051561
CHMP4C,0
ABCG2,0
ITLN1,0
MPP2,1.41268
HHIPL1,0.186338
C17orf110,0
ZNF205,0.0877865
HMHB1,0
TOB2P1,0.602732
GRIK5,0.105499
FLJ44511,0.0209573
GLS2,0
ADAMTSL2,0.377563
FNDC5,0.196833
KLHL32,0.26342
SAMD7,1.61687
MAGEB1,0
FAM66C,0.347147
CUZD1,0
LOC728431,0.265871
PEAR1,0.018847
MAGIX,0.259265
LOC285548,0.370018
LOC100505738,0
GPT,0.00647187
CECR6,0.537548
AQP11,0.389415
RHOXF1,0.0249542
LOC646903,0
NMU,0
LOC100129534,0.178288
ACRC,0.184471
TGM1,0.0912624
PEBP4,0.127436
C3orf25,0.150778
HTR7P1,0.145877
KLHL35,0.0232472
VANGL1,0
LOC285359,1.05673
DOCK1,5.296
ZNF233,0.844906
GP5,0.310327
LOC731424,0.010641
COLQ,0.248482
NTN1,0.043538
GPR126,0.105905
MIR205HG,0
LOC100506451,0.142353
COL11A2,0.0165232
DOCK4,0.245991
ABCC2,0.635994
TRPV3,0.00483743
ULBP2,0.276263
CYR61,0
ZNF599,0.225393
HOXC5,0.696405
GAS1,0.914249
CYS1,0.0154533
OLFM2,0.210399
AGPHD1,0.509006
PAX6,0.965768
ZNF285,0
SYT5,0.00943178
PCDHB7,0.0134315
NUDT9P1,0.464847
PLCL1,0
SPATA18,0.00899519
LY75-CD302,0.380016
PLA2G4A,0
SEMA4G,1.1947
C21orf49,0.746451
KIAA1024,0.368649
MYOC,0
C9orf173,0.0694681
EMP2,0.179834
CCDC87,0.312182
GPR162,0.117608
C7orf10,4.29831
PHKG1,0.36808
CTGF,0.878733
FAM201A,0
NCR1,0.0992696
MEOX1,0
SHANK3,0.100445
GALNTL4,0.00630117
LOC100128288,0.0579234
RTBDN,0.376776
ELAVL2,0
AVPR2,0.148362
MEIG1,0.757082
CMTM4,0.335519
LOC100287722,0
BHLHB9,0
CDRT15P1,0.155692
XKR9,0.0612349
LIF,0.00897873
SOX6,0.00590558
LOC100272217,0.438934
TYR,0.0204132
FST,0
HSF5,0
PROC,0.0775951
KCNQ4,0.140284
QRICH2,0.167261
GRK4,1.04591
CCNA1,0
KCNN2,0
PRRG2,0.132071
LOC100506804,0.397944
NOVA1,0
PTPN3,0.0963043
OTOGL,0
GRB10,0
MRO,2.04955
ARRDC5,0
DOK4,0
PMFBP1,2.14482
CLDN4,0.0625931
C19orf18,1.00987
MTMR9LP,0.0482926
EML5,0.148878
RAB9B,1.07966
HRH3,0.44552
SLX1B-SULT1A4,0.290637
GPRC5B,0.0331657
SLC2A12,0.261704
ZNF665,0.840555
LOC100505576,0.18215
MAPK8IP2,0.177377
SHISA7,0.238803
PVR,0.00778898
TNFRSF11B,0
FRMD4B,0.473294
MET,0.246614
NPM2,0.0719715
TRIM45,0.406103
TXNRD3,0.713541
KCNH8,0.180391
CROCCP3,0.260901
SIX2,0.0624643
VSIG10L,0.174745
GRB7,0.403912
ZDHHC15,2.77085
TTC25,0.256009
ZYG11A,0
GUCY2C,0.270916
AIFM3,0.396406
CRYM-AS1,0.636434
WHAMMP2,0.00667938
PBX1,0.00698511
NPPC,0.0539398
FOXR2,0
DPRXP4,0.148535
LOC100132891,0
SSX5,4.54014
MCF2L,0.0705992
CAPN12,0
ERBB4,4.32883
ANKRD6,0
ZNF565,0
CLEC4G,0
MIRLET7BHG,1.92887
LOC613037,0.400934
ZNF30,0
FLJ40292,0.152088
CMTM1,0
ABCC13,0
FFAR3,0
LOC100506421,1.2136
NPR1,0.0070843
TXK,0
CAPN8,0
AATK,0
AGAP8,0.975276
2-Mar,0.515317
FBXO16,0.0793286
ZNRF2P1,1.41471
IRX3,0
HDX,0.0448082
LOC100130557,0
THY1,0.0596009
IGLL3P,0
BIRC7,0
TMED6,0.0936419
GPR150,0.107476
ANKAR,0.438979
BDNF-AS1,0.328633
LRRC49,0
PAX8,0.00504949
TBC1D30,0.105739
ASCL2,0.0610617
UBASH3A,0.205764
WDR65,0
GSTM5,0.178625
CALML6,0
EVC2,0.0043371
STEAP1B,1.96402
TREX2,0.0380903
KIR2DS4,0
ZNF229,0
LRRC3,0.02818
MMRN1,0
ZNRD1-AS1,0.505241
MPZL2,0
GOLGA6L9,0.4111495
SLC4A8,1.68106
OR7E14P,0.0552673
COL23A1,0
LOC100130950,0.0716747
ATP7B,0.231284
KIF5C,0.0733835
AJAP1,0.530904
LIPG,3.41999
